0 1 0 0 0 0 0.999845027923584 3.713381767272949 1.5742943286895752 1.4733550548553467 14.729336738586426 -1.0697283744812012 -0.7886751294136047 5.963825702667236 0
0 1 0 0 0 0 0.9997861981391907 3.647005319595337 1.5567811727523804 1.572028398513794 8.155061721801758 1.228467345237732 -0.8339137434959412 2.829951286315918 0
0 1 0 0 0 0 0.9979875087738037 3.347475290298462 1.6137667894363403 1.5872876644134521 3.9858462810516357 2.6945137977600098 -0.867190957069397 6.002384185791016 0
0 1 0 0 0 0 0.9967845678329468 2.984240770339966 1.3959765434265137 1.4679218530654907 6.530800819396973 -3.8681888580322266 -1.0616507530212402 5.986052989959717 0
0 1 0 0 0 0 0.9931896328926086 3.8337135314941406 1.6143137216567993 1.5886727571487427 40.92985534667969 -9.814437866210938 -0.5645679831504822 5.9491705894470215 0
0 1 0 0 0 0 0.9905143976211548 4.110452175140381 1.7228790521621704 1.7784780263900757 33.58550262451172 -7.125783443450928 -0.44495242834091187 2.83971905708313 0
0 1 0 0 0 0 0.9632977843284607 2.5252413749694824 1.5288994312286377 1.541479229927063 20.227018356323242 -8.476025581359863 -0.9009779691696167 5.9201531410217285 0
0 1 0 0 0 0 0.9393535852432251 3.908757209777832 1.6942143440246582 1.4646201133728027 24.974668502807617 -10.310312271118164 -0.9712765216827393 5.812363147735596 0
0 1 0 0 0 0 0.8998262882232666 4.309903621673584 1.7079181671142578 1.6049517393112183 55.62745666503906 -20.239547729492188 -0.513616144657135 2.821977376937866 0
0 1 0 0 0 0 0.8671125173568726 4.03544282913208 1.550963282585144 1.51445472240448 28.83542251586914 -1.358113169670105 -0.3444210886955261 4.386730670928955 0
0 3 0 0 0 0 0.7343074083328247 1.7486374378204346 0.5378674864768982 1.7413673400878906 33.599056243896484 -15.384828567504883 -0.5442695617675781 2.9632534980773926 0
0 2 0 0 0 0 0.5371204018592834 0.671787679195404 0.6549269556999207 1.8252437114715576 37.193443298339844 -6.126221179962158 -0.3609597682952881 6.2895588874816895 0
0 2 0 0 0 0 0.5336565971374512 0.6048721075057983 0.6689596176147461 1.8180835247039795 34.10485076904297 -4.923891067504883 -0.3691185712814331 6.1904096603393555 0
0 3 0 0 0 0 0.4153658449649811 1.8520734310150146 0.550640344619751 1.7339228391647339 30.345966339111328 -3.728513717651367 -0.4023330509662628 6.195018768310547 0
0 1 0 0 0 0 0.28992143273353577 4.122596263885498 1.5695793628692627 1.4396036863327026 2.5115952491760254 6.472964763641357 -0.8472276329994202 2.7402164936065674 0
0 2 0 0 0 0 0.28436651825904846 0.8671411275863647 0.6613584756851196 1.81480073928833 29.86154556274414 -14.136818885803223 -0.7157706022262573 2.6202542781829834 0
0 1 0 0 0 0 0.19633688032627106 3.6420416831970215 1.5767287015914917 1.5106703042984009 0.31470420956611633 -0.18869291245937347 -0.9616147875785828 6.164060592651367 0
0 2 0 0 0 0 0.15690048038959503 0.6655049920082092 0.6504897475242615 1.8205381631851196 40.59363555908203 -7.113979816436768 -0.4019509255886078 6.272321701049805 0
